MSOA11CD,date,d074,d75plus,MSOA11NM,dtot,year,month,day,doy,dow,tmean
E02000350,2013-07-10,0,0,Hackney 006,0,2013,7,10,191,4,18.0308227539063
E02000350,2013-07-11,0,0,Hackney 006,0,2013,7,11,192,5,16.9583148956299
E02000350,2013-07-12,0,0,Hackney 006,0,2013,7,12,193,6,18.1077518463135
E02000350,2013-07-13,0,0,Hackney 006,0,2013,7,13,194,7,22.1670417785645
E02000350,2013-07-14,0,0,Hackney 006,0,2013,7,14,195,1,22.879243850708
E02000350,2013-07-15,0,0,Hackney 006,0,2013,7,15,196,2,23.2488460540772
E02000350,2013-07-16,0,0,Hackney 006,0,2013,7,16,197,3,23.5569438934326
E02000350,2013-07-17,0,0,Hackney 006,0,2013,7,17,198,4,24.1355571746826
E02000350,2013-07-18,0,0,Hackney 006,0,2013,7,18,199,5,22.5660037994385
E02000350,2013-07-19,0,0,Hackney 006,0,2013,7,19,200,6,21.6598567962647
E02000350,2013-07-20,0,0,Hackney 006,0,2013,7,20,201,7,19.68918800354
E02000350,2013-07-21,0,0,Hackney 006,0,2013,7,21,202,1,21.7196159362793
E02000350,2013-07-22,0,0,Hackney 006,0,2013,7,22,203,2,24.7846527099609
E02000350,2013-07-23,0,0,Hackney 006,0,2013,7,23,204,3,23.6124706268311
E02000350,2013-07-24,0,0,Hackney 006,0,2013,7,24,205,4,21.420934677124
E02000350,2013-07-25,0,0,Hackney 006,0,2013,7,25,206,5,21.2036609649658
E02000350,2013-07-26,0,0,Hackney 006,0,2013,7,26,207,6,20.556640625
E02000350,2013-07-27,0,0,Hackney 006,0,2013,7,27,208,7,21.4649848937988
E02000350,2013-07-28,0,0,Hackney 006,0,2013,7,28,209,1,19.807689666748
E02000350,2013-07-29,0,0,Hackney 006,0,2013,7,29,210,2,19.744327545166
E02000350,2013-07-30,0,0,Hackney 006,0,2013,7,30,211,3,18.5315322875977
E02000350,2013-07-31,0,0,Hackney 006,0,2013,7,31,212,4,20.9171733856201
E02000350,2013-08-01,0,0,Hackney 006,0,2013,8,1,213,5,24.7523441314697
E02000350,2013-08-02,0,0,Hackney 006,0,2013,8,2,214,6,21.1697845458984
E02000350,2013-08-03,0,0,Hackney 006,0,2013,8,3,215,7,19.79709815979
E02000350,2013-08-04,0,0,Hackney 006,0,2013,8,4,216,1,19.2196998596191
E02000350,2013-08-05,0,0,Hackney 006,0,2013,8,5,217,2,20.2540340423584
E02000350,2013-08-06,0,0,Hackney 006,0,2013,8,6,218,3,17.4091129302979
E02000350,2013-08-07,0,0,Hackney 006,0,2013,8,7,219,4,18.292028427124
E02000350,2013-08-08,0,1,Hackney 006,1,2013,8,8,220,5,17.7234878540039
E02000350,2013-08-09,0,0,Hackney 006,0,2013,8,9,221,6,19.929708480835
E02000350,2013-08-10,0,0,Hackney 006,0,2013,8,10,222,7,17.8197002410889
E02000350,2013-08-11,0,0,Hackney 006,0,2013,8,11,223,1,19.2609252929688
E02000350,2013-08-12,0,0,Hackney 006,0,2013,8,12,224,2,17.5086059570313
E02000350,2013-08-13,0,0,Hackney 006,0,2013,8,13,225,3,15.8156719207764
E02000350,2013-08-14,0,0,Hackney 006,0,2013,8,14,226,4,17.0821475982666
E02000350,2013-08-15,0,0,Hackney 006,0,2013,8,15,227,5,20.246711730957
E02000350,2013-08-16,0,0,Hackney 006,0,2013,8,16,228,6,19.6734180450439
E02000350,2013-08-17,0,0,Hackney 006,0,2013,8,17,229,7,17.4694328308105
E02000350,2013-08-18,0,0,Hackney 006,0,2013,8,18,230,1,19.8855533599854
E02000350,2013-08-19,0,0,Hackney 006,0,2013,8,19,231,2,17.8808689117432
E02000350,2013-08-20,0,0,Hackney 006,0,2013,8,20,232,3,18.2181663513184
E02000350,2013-08-21,0,0,Hackney 006,0,2013,8,21,233,4,19.3283767700195
E02000350,2013-08-22,0,0,Hackney 006,0,2013,8,22,234,5,19.3577785491943
E02000350,2013-08-23,0,0,Hackney 006,0,2013,8,23,235,6,21.6375293731689
E02000350,2013-08-24,0,0,Hackney 006,0,2013,8,24,236,7,18.1256294250488
E02000350,2013-08-25,0,0,Hackney 006,0,2013,8,25,237,1,18.4249458312988
E02000350,2013-08-26,0,1,Hackney 006,1,2013,8,26,238,2,20.5510635375977
E02000350,2013-08-27,0,0,Hackney 006,0,2013,8,27,239,3,17.614933013916
E02000350,2013-08-28,0,0,Hackney 006,0,2013,8,28,240,4,17.8611259460449
E02000350,2013-08-29,0,0,Hackney 006,0,2013,8,29,241,5,19.2092742919922
E02000350,2013-08-30,0,0,Hackney 006,0,2013,8,30,242,6,19.7804298400879
E02000350,2013-08-31,0,0,Hackney 006,0,2013,8,31,243,7,17.2110805511475
E02000351,2006-06-01,0,0,Hackney 007,0,2006,6,1,152,5,11.37770652771
E02000351,2006-06-02,0,0,Hackney 007,0,2006,6,2,153,6,14.8977708816528
E02000351,2006-06-03,0,0,Hackney 007,0,2006,6,3,154,7,16.768741607666
E02000351,2006-06-04,0,0,Hackney 007,0,2006,6,4,155,1,16.8635406494141
E02000351,2006-06-05,0,0,Hackney 007,0,2006,6,5,156,2,16.042839050293
E02000351,2006-06-06,0,0,Hackney 007,0,2006,6,6,157,3,14.4166193008423
E02000351,2006-06-07,0,0,Hackney 007,0,2006,6,7,158,4,18.4652156829834
E02000351,2006-06-08,0,0,Hackney 007,0,2006,6,8,159,5,20.326545715332
E02000351,2006-06-09,0,0,Hackney 007,0,2006,6,9,160,6,19.5612926483154
E02000351,2006-06-10,1,0,Hackney 007,1,2006,6,10,161,7,21.409496307373
E02000351,2006-06-11,0,0,Hackney 007,0,2006,6,11,162,1,23.0690975189209
E02000351,2006-06-12,0,0,Hackney 007,0,2006,6,12,163,2,25.1609706878662
E02000351,2006-06-13,1,0,Hackney 007,1,2006,6,13,164,3,20.6001281738281
E02000351,2006-06-14,0,0,Hackney 007,0,2006,6,14,165,4,16.1885223388672
E02000351,2006-06-15,0,0,Hackney 007,0,2006,6,15,166,5,16.0309238433838
E02000351,2006-06-16,0,0,Hackney 007,0,2006,6,16,167,6,18.2926750183105
E02000351,2006-06-17,0,0,Hackney 007,0,2006,6,17,168,7,21.3805389404297
E02000351,2006-06-18,0,0,Hackney 007,0,2006,6,18,169,1,20.3900947570801
E02000351,2006-06-19,0,0,Hackney 007,0,2006,6,19,170,2,17.9499416351318
E02000351,2006-06-20,0,0,Hackney 007,0,2006,6,20,171,3,18.5208644866943
E02000351,2006-06-21,0,0,Hackney 007,0,2006,6,21,172,4,17.2017593383789
E02000351,2006-06-22,0,0,Hackney 007,0,2006,6,22,173,5,15.7949533462524
E02000351,2006-06-23,0,0,Hackney 007,0,2006,6,23,174,6,16.2795658111572
E02000351,2006-06-24,0,0,Hackney 007,0,2006,6,24,175,7,18.7403430938721
E02000351,2006-06-25,0,0,Hackney 007,0,2006,6,25,176,1,18.4358463287354
E02000351,2006-06-26,0,0,Hackney 007,0,2006,6,26,177,2,14.7796678543091
E02000351,2006-06-27,0,0,Hackney 007,0,2006,6,27,178,3,15.3415126800537
E02000351,2006-06-28,0,0,Hackney 007,0,2006,6,28,179,4,16.5598201751709
E02000351,2006-06-29,0,0,Hackney 007,0,2006,6,29,180,5,18.0879764556885
E02000351,2006-06-30,0,0,Hackney 007,0,2006,6,30,181,6,20.3123893737793
E02000351,2006-07-01,0,0,Hackney 007,0,2006,7,1,182,7,21.7959499359131
E02000351,2006-07-02,0,0,Hackney 007,0,2006,7,2,183,1,24.7160511016846
E02000351,2006-07-03,0,0,Hackney 007,0,2006,7,3,184,2,23.9114208221436
E02000351,2006-07-04,0,0,Hackney 007,0,2006,7,4,185,3,23.6042976379395
E02000351,2006-07-05,0,0,Hackney 007,0,2006,7,5,186,4,20.6846752166748
E02000351,2006-07-06,0,0,Hackney 007,0,2006,7,6,187,5,21.0101451873779
E02000351,2006-07-07,0,0,Hackney 007,0,2006,7,7,188,6,19.4357891082764
E02000351,2006-07-08,0,0,Hackney 007,0,2006,7,8,189,7,18.198314666748
E02000351,2006-07-09,0,0,Hackney 007,0,2006,7,9,190,1,19.0043334960938
E02000351,2006-07-10,0,0,Hackney 007,0,2006,7,10,191,2,18.4535064697266
E02000351,2006-07-11,0,0,Hackney 007,0,2006,7,11,192,3,21.311502456665
E02000351,2006-07-12,0,1,Hackney 007,1,2006,7,12,193,4,20.199390411377
E02000351,2006-07-13,0,0,Hackney 007,0,2006,7,13,194,5,19.0830402374268
E02000351,2006-07-14,0,0,Hackney 007,0,2006,7,14,195,6,17.5035762786865
E02000351,2006-07-15,0,0,Hackney 007,0,2006,7,15,196,7,19.1973190307617
E02000351,2006-07-16,0,0,Hackney 007,0,2006,7,16,197,1,21.6582336425781
E02000351,2006-07-17,0,0,Hackney 007,0,2006,7,17,198,2,23.6223640441895
E02000351,2006-07-18,0,0,Hackney 007,0,2006,7,18,199,3,24.1666355133057
E02000351,2006-07-19,0,0,Hackney 007,0,2006,7,19,200,4,26.0189037322998
E02000351,2006-07-20,0,0,Hackney 007,0,2006,7,20,201,5,25.5364646911621
E02000351,2006-07-21,0,0,Hackney 007,0,2006,7,21,202,6,24.7692966461182
E02000351,2006-07-22,0,0,Hackney 007,0,2006,7,22,203,7,25.0489463806152
E02000351,2006-07-23,0,0,Hackney 007,0,2006,7,23,204,1,21.8972930908203
E02000351,2006-07-24,0,0,Hackney 007,0,2006,7,24,205,2,22.8318996429443
E02000351,2006-07-25,0,0,Hackney 007,0,2006,7,25,206,3,24.6629085540772
E02000351,2006-07-26,0,0,Hackney 007,0,2006,7,26,207,4,26.4190692901611
E02000351,2006-07-27,0,0,Hackney 007,0,2006,7,27,208,5,24.9191246032715
E02000351,2006-07-28,0,0,Hackney 007,0,2006,7,28,209,6,23.120439529419
E02000351,2006-07-29,0,0,Hackney 007,0,2006,7,29,210,7,21.8043518066406
E02000351,2006-07-30,0,0,Hackney 007,0,2006,7,30,211,1,22.1637706756592
E02000351,2006-07-31,0,0,Hackney 007,0,2006,7,31,212,2,20.3497467041016
E02000351,2006-08-01,0,0,Hackney 007,0,2006,8,1,213,3,18.5976791381836
E02000351,2006-08-02,0,0,Hackney 007,0,2006,8,2,214,4,18.615213394165
E02000351,2006-08-03,0,0,Hackney 007,0,2006,8,3,215,5,17.0557403564453
E02000351,2006-08-04,0,0,Hackney 007,0,2006,8,4,216,6,17.1848297119141
E02000351,2006-08-05,0,0,Hackney 007,0,2006,8,5,217,7,19.8687553405762
E02000351,2006-08-06,0,0,Hackney 007,0,2006,8,6,218,1,22.6051158905029
E02000351,2006-08-07,0,0,Hackney 007,0,2006,8,7,219,2,21.07421875
E02000351,2006-08-08,0,0,Hackney 007,0,2006,8,8,220,3,18.632833480835
E02000351,2006-08-09,0,0,Hackney 007,0,2006,8,9,221,4,19.2660007476807
E02000351,2006-08-10,0,0,Hackney 007,0,2006,8,10,222,5,17.2626800537109
E02000351,2006-08-11,0,0,Hackney 007,0,2006,8,11,223,6,16.5756759643555
E02000351,2006-08-12,0,0,Hackney 007,0,2006,8,12,224,7,16.6595878601074
E02000351,2006-08-13,0,0,Hackney 007,0,2006,8,13,225,1,16.6373729705811
E02000351,2006-08-14,0,0,Hackney 007,0,2006,8,14,226,2,15.5347452163696
E02000351,2006-08-15,0,0,Hackney 007,0,2006,8,15,227,3,17.1369152069092
E02000351,2006-08-16,0,0,Hackney 007,0,2006,8,16,228,4,17.2351837158203
E02000351,2006-08-17,0,0,Hackney 007,0,2006,8,17,229,5,18.6608600616455
E02000351,2006-08-18,0,0,Hackney 007,0,2006,8,18,230,6,17.9459171295166
E02000351,2006-08-19,0,0,Hackney 007,0,2006,8,19,231,7,18.1180438995361
E02000351,2006-08-20,0,0,Hackney 007,0,2006,8,20,232,1,18.3915824890137
E02000351,2006-08-21,0,0,Hackney 007,0,2006,8,21,233,2,17.6208324432373
E02000351,2006-08-22,0,0,Hackney 007,0,2006,8,22,234,3,16.4931087493897
E02000351,2006-08-23,0,0,Hackney 007,0,2006,8,23,235,4,17.698127746582
E02000351,2006-08-24,0,0,Hackney 007,0,2006,8,24,236,5,17.8600921630859
E02000351,2006-08-25,0,0,Hackney 007,0,2006,8,25,237,6,16.224142074585
E02000351,2006-08-26,0,0,Hackney 007,0,2006,8,26,238,7,17.6093311309814
E02000351,2006-08-27,0,0,Hackney 007,0,2006,8,27,239,1,17.6908378601074
E02000351,2006-08-28,0,0,Hackney 007,0,2006,8,28,240,2,16.8659763336182
E02000351,2006-08-29,0,0,Hackney 007,0,2006,8,29,241,3,15.9464988708496
E02000351,2006-08-30,0,0,Hackney 007,0,2006,8,30,242,4,15.7068185806274
E02000351,2006-08-31,0,0,Hackney 007,0,2006,8,31,243,5,19.2631607055664
E02000351,2013-06-01,0,0,Hackney 007,0,2013,6,1,152,7,14.1361322402954
E02000351,2013-06-02,0,0,Hackney 007,0,2013,6,2,153,1,13.4271068572998
E02000351,2013-06-03,0,0,Hackney 007,0,2013,6,3,154,2,13.3192234039307
E02000351,2013-06-04,0,0,Hackney 007,0,2013,6,4,155,3,13.6177196502686
E02000351,2013-06-05,0,0,Hackney 007,0,2013,6,5,156,4,14.6110315322876
E02000351,2013-06-06,0,0,Hackney 007,0,2013,6,6,157,5,15.1547794342041
E02000351,2013-06-07,0,0,Hackney 007,0,2013,6,7,158,6,14.9299974441528
E02000351,2013-06-08,0,0,Hackney 007,0,2013,6,8,159,7,13.1405372619629
E02000351,2013-06-09,0,0,Hackney 007,0,2013,6,9,160,1,12.4273300170898
E02000351,2013-06-10,0,1,Hackney 007,1,2013,6,10,161,2,12.8151893615723
E02000351,2013-06-11,0,0,Hackney 007,0,2013,6,11,162,3,13.1684370040894
E02000351,2013-06-12,0,0,Hackney 007,0,2013,6,12,163,4,15.8386783599854
E02000351,2013-06-13,0,0,Hackney 007,0,2013,6,13,164,5,15.8612432479858
E02000351,2013-06-14,0,0,Hackney 007,0,2013,6,14,165,6,14.0811681747437
E02000351,2013-06-15,0,0,Hackney 007,0,2013,6,15,166,7,14.2793407440186
E02000351,2013-06-16,0,0,Hackney 007,0,2013,6,16,167,1,14.7908611297607
E02000351,2013-06-17,0,0,Hackney 007,0,2013,6,17,168,2,16.5321769714355
E02000351,2013-06-18,0,0,Hackney 007,0,2013,6,18,169,3,17.2258224487305
E02000351,2013-06-19,0,0,Hackney 007,0,2013,6,19,170,4,20.8623065948486
E02000351,2013-06-20,0,0,Hackney 007,0,2013,6,20,171,5,18.735725402832
E02000351,2013-06-21,0,0,Hackney 007,0,2013,6,21,172,6,17.6738986968994
E02000351,2013-06-22,0,1,Hackney 007,1,2013,6,22,173,7,15.0400075912476
E02000351,2013-06-23,0,0,Hackney 007,0,2013,6,23,174,1,15.5496292114258
E02000351,2013-06-24,0,0,Hackney 007,0,2013,6,24,175,2,13.8720989227295
E02000351,2013-06-25,0,0,Hackney 007,0,2013,6,25,176,3,15.2379446029663
E02000351,2013-06-26,0,0,Hackney 007,0,2013,6,26,177,4,15.8153619766235
E02000351,2013-06-27,0,0,Hackney 007,0,2013,6,27,178,5,15.4536752700806
E02000351,2013-06-28,0,0,Hackney 007,0,2013,6,28,179,6,16.540355682373
E02000351,2013-06-29,0,0,Hackney 007,0,2013,6,29,180,7,17.4215240478516
E02000351,2013-06-30,0,0,Hackney 007,0,2013,6,30,181,1,20.4213485717773
E02000351,2013-07-01,0,0,Hackney 007,0,2013,7,1,182,2,17.1431827545166
E02000351,2013-07-02,0,0,Hackney 007,0,2013,7,2,183,3,14.7804460525513
E02000351,2013-07-03,0,0,Hackney 007,0,2013,7,3,184,4,17.6877384185791
E02000351,2013-07-04,0,0,Hackney 007,0,2013,7,4,185,5,18.1828556060791
E02000351,2013-07-05,0,0,Hackney 007,0,2013,7,5,186,6,18.9947853088379
E02000351,2013-07-06,0,0,Hackney 007,0,2013,7,6,187,7,20.2746715545654
E02000351,2013-07-07,0,0,Hackney 007,0,2013,7,7,188,1,21.6185340881348
E02000351,2013-07-08,0,0,Hackney 007,0,2013,7,8,189,2,20.3338184356689
E02000351,2013-07-09,0,0,Hackney 007,0,2013,7,9,190,3,18.8405265808105
E02000351,2013-07-10,0,0,Hackney 007,0,2013,7,10,191,4,18.0944137573242
E02000351,2013-07-11,0,0,Hackney 007,0,2013,7,11,192,5,16.9797763824463
E02000351,2013-07-12,0,0,Hackney 007,0,2013,7,12,193,6,18.1197700500488
E02000351,2013-07-13,0,0,Hackney 007,0,2013,7,13,194,7,22.276834487915
E02000351,2013-07-14,0,0,Hackney 007,0,2013,7,14,195,1,23.060037612915
E02000351,2013-07-15,0,0,Hackney 007,0,2013,7,15,196,2,23.4095115661621
E02000351,2013-07-16,0,0,Hackney 007,0,2013,7,16,197,3,23.7014789581299
E02000351,2013-07-17,0,0,Hackney 007,0,2013,7,17,198,4,24.2779769897461
E02000351,2013-07-18,0,0,Hackney 007,0,2013,7,18,199,5,22.6604824066162
E02000351,2013-07-19,0,0,Hackney 007,0,2013,7,19,200,6,21.7080059051514
E02000351,2013-07-20,0,0,Hackney 007,0,2013,7,20,201,7,19.6868495941162
E02000351,2013-07-21,0,0,Hackney 007,0,2013,7,21,202,1,21.7543087005615
E02000351,2013-07-22,0,0,Hackney 007,0,2013,7,22,203,2,24.9098567962647
E02000351,2013-07-23,0,0,Hackney 007,0,2013,7,23,204,3,23.6205177307129
E02000351,2013-07-24,1,0,Hackney 007,1,2013,7,24,205,4,21.4725551605225
E02000351,2013-07-25,0,0,Hackney 007,0,2013,7,25,206,5,21.2832050323486
E02000351,2013-07-26,0,0,Hackney 007,0,2013,7,26,207,6,20.6081218719482
E02000351,2013-07-27,0,0,Hackney 007,0,2013,7,27,208,7,21.5829315185547
E02000351,2013-07-28,0,0,Hackney 007,0,2013,7,28,209,1,19.7555370330811
E02000351,2013-07-29,0,0,Hackney 007,0,2013,7,29,210,2,19.7829151153564
E02000351,2013-07-30,0,0,Hackney 007,0,2013,7,30,211,3,18.516019821167
E02000351,2013-07-31,0,0,Hackney 007,0,2013,7,31,212,4,20.8986549377441
E02000351,2013-08-01,0,0,Hackney 007,0,2013,8,1,213,5,24.8139266967773
E02000351,2013-08-02,0,0,Hackney 007,0,2013,8,2,214,6,21.1384544372559
E02000351,2013-08-03,0,0,Hackney 007,0,2013,8,3,215,7,19.7744274139404
E02000351,2013-08-04,0,0,Hackney 007,0,2013,8,4,216,1,19.2006549835205
E02000351,2013-08-05,0,0,Hackney 007,0,2013,8,5,217,2,20.255033493042
E02000351,2013-08-06,0,0,Hackney 007,0,2013,8,6,218,3,17.3563709259033
E02000351,2013-08-07,0,0,Hackney 007,0,2013,8,7,219,4,18.4203071594238
E02000351,2013-08-08,0,0,Hackney 007,0,2013,8,8,220,5,17.7972297668457
E02000351,2013-08-09,0,0,Hackney 007,0,2013,8,9,221,6,19.9216632843018
E02000351,2013-08-10,0,0,Hackney 007,0,2013,8,10,222,7,17.7875747680664
E02000351,2013-08-11,0,1,Hackney 007,1,2013,8,11,223,1,19.3061141967773
E02000351,2013-08-12,0,0,Hackney 007,0,2013,8,12,224,2,17.478630065918
E02000351,2013-08-13,0,0,Hackney 007,0,2013,8,13,225,3,15.7945880889893
E02000351,2013-08-14,0,0,Hackney 007,0,2013,8,14,226,4,17.1264228820801
E02000351,2013-08-15,0,0,Hackney 007,0,2013,8,15,227,5,20.1686401367188
E02000351,2013-08-16,0,0,Hackney 007,0,2013,8,16,228,6,19.6588268280029
E02000351,2013-08-17,0,0,Hackney 007,0,2013,8,17,229,7,17.3963241577148
E02000351,2013-08-18,0,0,Hackney 007,0,2013,8,18,230,1,19.8513736724854
E02000351,2013-08-19,0,0,Hackney 007,0,2013,8,19,231,2,17.9085540771484
E02000351,2013-08-20,0,0,Hackney 007,0,2013,8,20,232,3,18.2535610198975
E02000351,2013-08-21,0,0,Hackney 007,0,2013,8,21,233,4,19.4348030090332
E02000351,2013-08-22,0,0,Hackney 007,0,2013,8,22,234,5,19.3190879821777
E02000351,2013-08-23,0,0,Hackney 007,0,2013,8,23,235,6,21.7164249420166
E02000351,2013-08-24,0,0,Hackney 007,0,2013,8,24,236,7,18.0774002075195
E02000351,2013-08-25,0,0,Hackney 007,0,2013,8,25,237,1,18.3645935058594
E02000351,2013-08-26,0,0,Hackney 007,0,2013,8,26,238,2,20.5531883239746
E02000351,2013-08-27,0,0,Hackney 007,0,2013,8,27,239,3,17.5636863708496
E02000351,2013-08-28,0,0,Hackney 007,0,2013,8,28,240,4,17.931755065918
E02000351,2013-08-29,0,0,Hackney 007,0,2013,8,29,241,5,19.2188549041748
E02000351,2013-08-30,0,0,Hackney 007,0,2013,8,30,242,6,19.7443714141846
E02000351,2013-08-31,0,0,Hackney 007,0,2013,8,31,243,7,17.1232242584229
E02000352,2006-06-01,0,0,Hackney 008,0,2006,6,1,152,5,11.3700971603394
E02000352,2006-06-02,0,0,Hackney 008,0,2006,6,2,153,6,14.9224710464478
E02000352,2006-06-03,0,0,Hackney 008,0,2006,6,3,154,7,16.7630596160889
E02000352,2006-06-04,0,0,Hackney 008,0,2006,6,4,155,1,16.8499088287354
E02000352,2006-06-05,0,0,Hackney 008,0,2006,6,5,156,2,16.0585079193115
E02000352,2006-06-06,0,0,Hackney 008,0,2006,6,6,157,3,14.446174621582
E02000352,2006-06-07,0,0,Hackney 008,0,2006,6,7,158,4,18.448169708252
E02000352,2006-06-08,0,0,Hackney 008,0,2006,6,8,159,5,20.3027076721191
E02000352,2006-06-09,0,1,Hackney 008,1,2006,6,9,160,6,19.5610446929932
E02000352,2006-06-10,0,0,Hackney 008,0,2006,6,10,161,7,21.3900756835938
E02000352,2006-06-11,0,0,Hackney 008,0,2006,6,11,162,1,23.0368175506592
E02000352,2006-06-12,0,0,Hackney 008,0,2006,6,12,163,2,25.1028232574463
E02000352,2006-06-13,0,0,Hackney 008,0,2006,6,13,164,3,20.6323089599609
E02000352,2006-06-14,0,0,Hackney 008,0,2006,6,14,165,4,16.2463855743408
E02000352,2006-06-15,0,1,Hackney 008,1,2006,6,15,166,5,16.0812854766846
E02000352,2006-06-16,0,0,Hackney 008,0,2006,6,16,167,6,18.3134689331055
E02000352,2006-06-17,0,0,Hackney 008,0,2006,6,17,168,7,21.3198909759522
E02000352,2006-06-18,0,0,Hackney 008,0,2006,6,18,169,1,20.3883895874023
E02000352,2006-06-19,1,0,Hackney 008,1,2006,6,19,170,2,17.9692096710205
E02000352,2006-06-20,0,0,Hackney 008,0,2006,6,20,171,3,18.5542049407959
E02000352,2006-06-21,0,0,Hackney 008,0,2006,6,21,172,4,17.2292308807373
E02000352,2006-06-22,0,0,Hackney 008,0,2006,6,22,173,5,15.8055152893066
E02000352,2006-06-23,0,0,Hackney 008,0,2006,6,23,174,6,16.2901248931885
E02000352,2006-06-24,0,0,Hackney 008,0,2006,6,24,175,7,18.7634181976318
E02000352,2006-06-25,0,0,Hackney 008,0,2006,6,25,176,1,18.3899078369141
E02000352,2006-06-26,0,0,Hackney 008,0,2006,6,26,177,2,14.8243770599365
E02000352,2006-06-27,0,0,Hackney 008,0,2006,6,27,178,3,15.3924722671509
E02000352,2006-06-28,0,0,Hackney 008,0,2006,6,28,179,4,16.5989475250244
E02000352,2006-06-29,0,0,Hackney 008,0,2006,6,29,180,5,18.0939178466797
E02000352,2006-06-30,0,0,Hackney 008,0,2006,6,30,181,6,20.301399230957
E02000352,2006-07-01,0,0,Hackney 008,0,2006,7,1,182,7,21.7811241149902
E02000352,2006-07-02,0,0,Hackney 008,0,2006,7,2,183,1,24.7069606781006
E02000352,2006-07-03,0,0,Hackney 008,0,2006,7,3,184,2,23.8625240325928
E02000352,2006-07-04,0,0,Hackney 008,0,2006,7,4,185,3,23.6100158691406
E02000352,2006-07-05,0,0,Hackney 008,0,2006,7,5,186,4,20.7355270385742
E02000352,2006-07-06,0,0,Hackney 008,0,2006,7,6,187,5,21.0127716064453
E02000352,2006-07-07,0,0,Hackney 008,0,2006,7,7,188,6,19.4729251861572
E02000352,2006-07-08,1,0,Hackney 008,1,2006,7,8,189,7,18.222017288208
E02000352,2006-07-09,0,0,Hackney 008,0,2006,7,9,190,1,19.0320644378662
E02000352,2006-07-10,0,0,Hackney 008,0,2006,7,10,191,2,18.4993839263916
E02000352,2006-07-11,0,0,Hackney 008,0,2006,7,11,192,3,21.3502559661865
E02000352,2006-07-12,0,0,Hackney 008,0,2006,7,12,193,4,20.1938934326172
E02000352,2006-07-13,0,0,Hackney 008,0,2006,7,13,194,5,19.1015605926514
E02000352,2006-07-14,0,0,Hackney 008,0,2006,7,14,195,6,17.5511531829834
E02000352,2006-07-15,0,0,Hackney 008,0,2006,7,15,196,7,19.2438545227051
E02000352,2006-07-16,0,0,Hackney 008,0,2006,7,16,197,1,21.7197284698486
E02000352,2006-07-17,0,0,Hackney 008,0,2006,7,17,198,2,23.5859909057617
E02000352,2006-07-18,0,0,Hackney 008,0,2006,7,18,199,3,24.1416835784912
E02000352,2006-07-19,0,0,Hackney 008,0,2006,7,19,200,4,25.9980487823486
E02000352,2006-07-20,0,0,Hackney 008,0,2006,7,20,201,5,25.5440616607666
E02000352,2006-07-21,0,0,Hackney 008,0,2006,7,21,202,6,24.7483081817627
E02000352,2006-07-22,0,1,Hackney 008,1,2006,7,22,203,7,25.0763206481934
E02000352,2006-07-23,0,0,Hackney 008,0,2006,7,23,204,1,21.9308700561523
E02000352,2006-07-24,0,0,Hackney 008,0,2006,7,24,205,2,22.855281829834
E02000352,2006-07-25,0,0,Hackney 008,0,2006,7,25,206,3,24.6880683898926
E02000352,2006-07-26,0,0,Hackney 008,0,2006,7,26,207,4,26.4062347412109
E02000352,2006-07-27,0,0,Hackney 008,0,2006,7,27,208,5,24.8862247467041
E02000352,2006-07-28,0,0,Hackney 008,0,2006,7,28,209,6,23.1489734649658
E02000352,2006-07-29,0,0,Hackney 008,0,2006,7,29,210,7,21.8169536590576
E02000352,2006-07-30,0,0,Hackney 008,0,2006,7,30,211,1,22.1737442016602
E02000352,2006-07-31,0,0,Hackney 008,0,2006,7,31,212,2,20.3618793487549
E02000352,2006-08-01,0,0,Hackney 008,0,2006,8,1,213,3,18.6328868865967
E02000352,2006-08-02,0,0,Hackney 008,0,2006,8,2,214,4,18.6343860626221
E02000352,2006-08-03,0,1,Hackney 008,1,2006,8,3,215,5,17.0644969940186
E02000352,2006-08-04,0,0,Hackney 008,0,2006,8,4,216,6,17.2225379943848
E02000352,2006-08-05,0,0,Hackney 008,0,2006,8,5,217,7,19.8299331665039
E02000352,2006-08-06,0,0,Hackney 008,0,2006,8,6,218,1,22.5481929779053
E02000352,2006-08-07,0,0,Hackney 008,0,2006,8,7,219,2,21.1104393005371
E02000352,2006-08-08,0,0,Hackney 008,0,2006,8,8,220,3,18.6469020843506
E02000352,2006-08-09,0,0,Hackney 008,0,2006,8,9,221,4,19.2743530273438
E02000352,2006-08-10,0,0,Hackney 008,0,2006,8,10,222,5,17.2688980102539
E02000352,2006-08-11,0,0,Hackney 008,0,2006,8,11,223,6,16.6095123291016
E02000352,2006-08-12,0,0,Hackney 008,0,2006,8,12,224,7,16.6856422424316
E02000352,2006-08-13,0,0,Hackney 008,0,2006,8,13,225,1,16.6747169494629
E02000352,2006-08-14,0,0,Hackney 008,0,2006,8,14,226,2,15.56955909729
